Ensembl_gene_id,p53_mock_4
ENSMUSG00000020806,3223
ENSMUSG00000051343,191
ENSMUSG00000054065,683
ENSMUSG00000025007,1121
ENSMUSG00000045362,844
ENSMUSG00000071037,216
ENSMUSG00000044757,18
ENSMUSG00000018654,18663
ENSMUSG00000070522,50
ENSMUSG00000091199,157
ENSMUSG00000021880,2745
ENSMUSG00000017499,130
ENSMUSG00000022665,5
ENSMUSG00000055602,2
ENSMUSG00000039089,2404
ENSMUSG00000040061,5418
ENSMUSG00000026566,261
ENSMUSG00000051518,248
ENSMUSG00000005034,5144
ENSMUSG00000030629,2624
ENSMUSG00000074182,467
ENSMUSG00000029771,7712
ENSMUSG00000069301,233
ENSMUSG00000079084,1636
ENSMUSG00000032959,1653
ENSMUSG00000037466,552
ENSMUSG00000026027,1021
ENSMUSG00000018362,1565
ENSMUSG00000031093,14210
ENSMUSG00000040463,6447
ENSMUSG00000022876,1647
ENSMUSG00000006235,81
ENSMUSG00000083186,693
ENSMUSG00000042660,711
ENSMUSG00000064299,5
ENSMUSG00000020253,2577
ENSMUSG00000020471,513
ENSMUSG00000021079,270
ENSMUSG00000013236,1044
ENSMUSG00000090394,11800
ENSMUSG00000045251,522
ENSMUSG00000034445,5476
ENSMUSG00000021850,7
ENSMUSG00000031931,524
ENSMUSG00000069515,57
ENSMUSG00000093769,121
ENSMUSG00000025978,638
ENSMUSG00000023004,7056
ENSMUSG00000082726,1
ENSMUSG00000062937,903
ENSMUSG00000064215,1680
ENSMUSG00000024208,471
ENSMUSG00000031871,128
ENSMUSG00000023944,28393
ENSMUSG00000016344,1919
ENSMUSG00000021273,552
ENSMUSG00000046157,4213
ENSMUSG00000024376,58
ENSMUSG00000021643,7
ENSMUSG00000022565,13229
ENSMUSG00000024085,7812
ENSMUSG00000075184,26
ENSMUSG00000030516,163
ENSMUSG00000095061,826
ENSMUSG00000048852,776
ENSMUSG00000025212,1645
ENSMUSG00000023277,1816
ENSMUSG00000024301,94
ENSMUSG00000021238,463
ENSMUSG00000094124,183
ENSMUSG00000082928,44
ENSMUSG00000037124,18
ENSMUSG00000032215,1251
ENSMUSG00000069270,631
ENSMUSG00000067367,668
ENSMUSG00000023951,105
ENSMUSG00000043445,219
ENSMUSG00000031706,2007
ENSMUSG00000048015,55
ENSMUSG00000097586,240
ENSMUSG00000027488,141
ENSMUSG00000025213,14
ENSMUSG00000041202,817
ENSMUSG00000031877,54
ENSMUSG00000055980,95
ENSMUSG00000029149,308
ENSMUSG00000001627,910
ENSMUSG00000038127,12346
ENSMUSG00000047414,16
ENSMUSG00000026213,3070
ENSMUSG00000031502,182
ENSMUSG00000073563,4398
ENSMUSG00000019478,106
ENSMUSG00000054008,5962
ENSMUSG00000038286,198
ENSMUSG00000058355,4860
ENSMUSG00000045232,24
ENSMUSG00000026829,114
ENSMUSG00000015396,4799
ENSMUSG00000033020,324
ENSMUSG00000031125,57
ENSMUSG00000109941,0
ENSMUSG00000026922,293
ENSMUSG00000031893,52
ENSMUSG00000040229,266
ENSMUSG00000033166,1298
ENSMUSG00000096188,344
ENSMUSG00000027854,4726
ENSMUSG00000050195,108
ENSMUSG00000024054,17560
ENSMUSG00000061981,452
ENSMUSG00000032076,1728
ENSMUSG00000025239,9138
ENSMUSG00000074228,58
ENSMUSG00000023913,1090
ENSMUSG00000034247,5143
ENSMUSG00000022940,356
ENSMUSG00000066363,247
ENSMUSG00000058587,9375
ENSMUSG00000044501,1628
ENSMUSG00000008398,2130
ENSMUSG00000024381,6762
ENSMUSG00000062373,1312
ENSMUSG00000009566,496
ENSMUSG00000089865,0
ENSMUSG00000082367,166
ENSMUSG00000031904,1160
ENSMUSG00000032688,11211
ENSMUSG00000100937,120
ENSMUSG00000040253,1836
ENSMUSG00000058486,2209
ENSMUSG00000057246,297
ENSMUSG00000102543,22
ENSMUSG00000027364,460
ENSMUSG00000076538,351
ENSMUSG00000029026,2
ENSMUSG00000040054,11362
ENSMUSG00000075297,1544
ENSMUSG00000048696,235
ENSMUSG00000030403,6865
ENSMUSG00000092216,147
ENSMUSG00000067194,1416
ENSMUSG00000024985,670
ENSMUSG00000051397,188
ENSMUSG00000030792,32
ENSMUSG00000056665,787
ENSMUSG00000062661,17
ENSMUSG00000022571,308
ENSMUSG00000023979,112
ENSMUSG00000030060,718
ENSMUSG00000065987,59
ENSMUSG00000053617,5984
ENSMUSG00000018593,171
ENSMUSG00000040808,55
ENSMUSG00000051790,38
ENSMUSG00000015143,2957
ENSMUSG00000056204,1066
ENSMUSG00000036896,4958
ENSMUSG00000023249,1723
ENSMUSG00000041248,153
ENSMUSG00000075268,39
ENSMUSG00000046449,5
ENSMUSG00000040263,1155
ENSMUSG00000027624,235
ENSMUSG00000042460,5521
ENSMUSG00000022696,1152
ENSMUSG00000020376,2515
ENSMUSG00000026622,228
ENSMUSG00000001707,435
ENSMUSG00000062210,8005
ENSMUSG00000021866,1584
ENSMUSG00000027011,771
ENSMUSG00000007415,1015
ENSMUSG00000029414,221
ENSMUSG00000000628,625
ENSMUSG00000022241,1573
ENSMUSG00000034659,614
ENSMUSG00000020180,943
ENSMUSG00000083645,102
ENSMUSG00000106405,86
ENSMUSG00000029055,12
ENSMUSG00000029561,957
ENSMUSG00000018427,537
ENSMUSG00000076646,43
ENSMUSG00000040152,271
ENSMUSG00000032883,563
ENSMUSG00000072772,2129
ENSMUSG00000085978,0
ENSMUSG00000045038,5682
ENSMUSG00000074467,19
ENSMUSG00000094787,238
ENSMUSG00000002825,353
ENSMUSG00000037315,375
ENSMUSG00000039680,134
ENSMUSG00000030036,1728
ENSMUSG00000018548,1099
ENSMUSG00000099998,33
ENSMUSG00000095771,1144
ENSMUSG00000024614,2826
ENSMUSG00000022661,1560
ENSMUSG00000050912,11433
ENSMUSG00000091367,9
ENSMUSG00000025375,193
ENSMUSG00000020601,1961
ENSMUSG00000022766,202
ENSMUSG00000037974,3
ENSMUSG00000070348,767
ENSMUSG00000021392,2112
ENSMUSG00000056656,6
ENSMUSG00000025134,1397
ENSMUSG00000032216,5011
ENSMUSG00000028228,2399
ENSMUSG00000028341,108
ENSMUSG00000068284,9089
ENSMUSG00000062127,266
ENSMUSG00000078995,1053
ENSMUSG00000020914,2481
ENSMUSG00000041481,2716
ENSMUSG00000096780,435
ENSMUSG00000034127,9
ENSMUSG00000056498,1691
ENSMUSG00000002289,121
ENSMUSG00000020101,2432
ENSMUSG00000074886,14836
ENSMUSG00000048442,362
ENSMUSG00000055447,11512
ENSMUSG00000048218,245
ENSMUSG00000059552,3163
ENSMUSG00000006715,200
ENSMUSG00000019982,1317
ENSMUSG00000026974,578
ENSMUSG00000022496,33
ENSMUSG00000055108,259
ENSMUSG00000058099,1847
ENSMUSG00000017412,214
ENSMUSG00000020653,905
ENSMUSG00000090231,427
ENSMUSG00000016194,1777
ENSMUSG00000021493,686
ENSMUSG00000033987,740
ENSMUSG00000105462,49
ENSMUSG00000006057,1502
ENSMUSG00000031482,425
ENSMUSG00000022111,836
ENSMUSG00000027469,364
ENSMUSG00000003546,542
ENSMUSG00000048756,4066
ENSMUSG00000021596,240
ENSMUSG00000029836,3292
ENSMUSG00000038178,6220
ENSMUSG00000028943,61
ENSMUSG00000034057,6
ENSMUSG00000028649,141310
ENSMUSG00000060743,24703
ENSMUSG00000006494,2172
ENSMUSG00000000631,6714
ENSMUSG00000039646,2592
ENSMUSG00000023019,256
ENSMUSG00000021957,5725
ENSMUSG00000095429,105
ENSMUSG00000019952,1072
ENSMUSG00000027346,7894
ENSMUSG00000070394,322
ENSMUSG00000014686,325
ENSMUSG00000019838,744
ENSMUSG00000022704,953
ENSMUSG00000030987,3369
ENSMUSG00000096606,60
ENSMUSG00000020272,13309
ENSMUSG00000021087,171
ENSMUSG00000044709,903
ENSMUSG00000039166,613
ENSMUSG00000071369,5019
ENSMUSG00000071866,12905
ENSMUSG00000070283,399
ENSMUSG00000063902,28
ENSMUSG00000043346,289
ENSMUSG00000037426,4252
ENSMUSG00000035493,1452
ENSMUSG00000061897,14
ENSMUSG00000039497,1144
ENSMUSG00000002870,1647
ENSMUSG00000095130,426
ENSMUSG00000068407,24
ENSMUSG00000046562,2228
ENSMUSG00000044934,864
ENSMUSG00000081375,15
ENSMUSG00000038650,2101
ENSMUSG00000001525,12526
ENSMUSG00000001674,2085
ENSMUSG00000078185,1568
ENSMUSG00000069910,222
ENSMUSG00000050335,1065
ENSMUSG00000106592,133
ENSMUSG00000004151,102
ENSMUSG00000024735,2805
ENSMUSG00000032570,4304
ENSMUSG00000035211,36
ENSMUSG00000070880,270
ENSMUSG00000031264,6015
ENSMUSG00000080912,30
ENSMUSG00000040078,403
ENSMUSG00000021032,3
ENSMUSG00000001604,40
ENSMUSG00000016356,159
ENSMUSG00000035704,304
ENSMUSG00000070493,2370
ENSMUSG00000060216,1726
ENSMUSG00000062785,232
ENSMUSG00000024338,4872
ENSMUSG00000018697,1630
ENSMUSG00000018102,922
ENSMUSG00000069874,1786
ENSMUSG00000021359,257
ENSMUSG00000024885,919
ENSMUSG00000024402,676
ENSMUSG00000031897,2335
ENSMUSG00000039985,1994
ENSMUSG00000073063,20
ENSMUSG00000057561,1599
ENSMUSG00000027133,901
ENSMUSG00000030553,26
ENSMUSG00000014907,240
ENSMUSG00000067818,47
ENSMUSG00000082908,87
ENSMUSG00000034762,10
ENSMUSG00000046080,253
ENSMUSG00000021262,7090
ENSMUSG00000034227,11
ENSMUSG00000048498,430
ENSMUSG00000030844,595
ENSMUSG00000026856,574
ENSMUSG00000036931,2004
ENSMUSG00000035914,98
ENSMUSG00000025494,1114
ENSMUSG00000046334,85
ENSMUSG00000044678,82
ENSMUSG00000078984,1298
ENSMUSG00000020610,840
ENSMUSG00000003355,75
ENSMUSG00000067212,10344
ENSMUSG00000054400,790
ENSMUSG00000031197,1602
ENSMUSG00000027560,18
ENSMUSG00000026360,1926
ENSMUSG00000029366,1585
ENSMUSG00000032624,10699
ENSMUSG00000026938,5452
ENSMUSG00000042700,4323
ENSMUSG00000025245,972
ENSMUSG00000028480,548
ENSMUSG00000083396,456
ENSMUSG00000037419,945
ENSMUSG00000022508,2822
ENSMUSG00000095865,341
ENSMUSG00000037820,3055
ENSMUSG00000073434,566
ENSMUSG00000053477,10842
ENSMUSG00000097295,2742
ENSMUSG00000029581,201
ENSMUSG00000045374,3220
ENSMUSG00000107833,120
ENSMUSG00000050732,1830
ENSMUSG00000035790,164
ENSMUSG00000064267,18663
ENSMUSG00000020010,127
ENSMUSG00000021670,2864
ENSMUSG00000031451,128
ENSMUSG00000087376,0
ENSMUSG00000095930,54
ENSMUSG00000103939,28
ENSMUSG00000041126,801
ENSMUSG00000040724,1693
ENSMUSG00000051675,237
ENSMUSG00000042064,84
ENSMUSG00000072680,257
ENSMUSG00000028161,9538
ENSMUSG00000027630,9417
ENSMUSG00000039007,341
ENSMUSG00000024999,1379
ENSMUSG00000031166,1233
ENSMUSG00000031021,695
ENSMUSG00000051817,71
ENSMUSG00000025089,26
ENSMUSG00000032126,512
ENSMUSG00000005883,138
ENSMUSG00000032915,2603
ENSMUSG00000096020,387
ENSMUSG00000037905,2190
ENSMUSG00000028386,66
ENSMUSG00000018924,15
ENSMUSG00000078935,3
ENSMUSG00000040264,14
ENSMUSG00000026358,429
ENSMUSG00000040118,96
ENSMUSG00000062753,645
ENSMUSG00000024537,375
ENSMUSG00000028729,1725
ENSMUSG00000033972,1113
ENSMUSG00000040354,1804
ENSMUSG00000021474,1316
ENSMUSG00000040818,5376
ENSMUSG00000030413,418
ENSMUSG00000040034,362
ENSMUSG00000053830,207
ENSMUSG00000045394,102
ENSMUSG00000032375,235
ENSMUSG00000030643,1644
ENSMUSG00000029191,5883
ENSMUSG00000030431,90
ENSMUSG00000024750,3415
ENSMUSG00000092376,71
ENSMUSG00000098104,13
ENSMUSG00000010609,1897
ENSMUSG00000001942,685
ENSMUSG00000020847,283
ENSMUSG00000019850,2682
ENSMUSG00000071014,225
ENSMUSG00000027984,741
ENSMUSG00000037149,1735
ENSMUSG00000039032,138
ENSMUSG00000106387,72
ENSMUSG00000090743,81
ENSMUSG00000030747,58
ENSMUSG00000101262,1
ENSMUSG00000033059,2764
ENSMUSG00000025915,4027
ENSMUSG00000031539,1171
ENSMUSG00000029507,659
ENSMUSG00000024436,851
ENSMUSG00000032875,19
ENSMUSG00000021900,377
ENSMUSG00000024664,52
ENSMUSG00000086513,117
ENSMUSG00000049553,3910
ENSMUSG00000032733,821
ENSMUSG00000029415,2812
ENSMUSG00000030279,3866
ENSMUSG00000028634,2979
ENSMUSG00000022682,2040
ENSMUSG00000029247,2619
ENSMUSG00000069114,1031
ENSMUSG00000018677,1181
ENSMUSG00000083929,24
ENSMUSG00000100309,27
ENSMUSG00000026837,37
ENSMUSG00000042810,1750
ENSMUSG00000037185,52
ENSMUSG00000033149,35
ENSMUSG00000094682,126
ENSMUSG00000050232,93
ENSMUSG00000042724,1853
ENSMUSG00000076672,1193
ENSMUSG00000024528,546
ENSMUSG00000020134,3400
ENSMUSG00000076934,3655
ENSMUSG00000015354,289
ENSMUSG00000074213,76
ENSMUSG00000063412,379
ENSMUSG00000004393,1182
ENSMUSG00000071076,4103
ENSMUSG00000039697,1145
ENSMUSG00000058883,173
ENSMUSG00000025477,1010
ENSMUSG00000083033,343
ENSMUSG00000022946,2534
ENSMUSG00000027932,85
ENSMUSG00000079508,79
ENSMUSG00000036676,243
ENSMUSG00000025141,21
ENSMUSG00000032470,147
ENSMUSG00000050192,406
ENSMUSG00000073433,22
ENSMUSG00000001785,1177
ENSMUSG00000021733,5707
ENSMUSG00000106494,102
ENSMUSG00000095204,350
ENSMUSG00000076674,186
ENSMUSG00000020877,227
ENSMUSG00000048120,2202
ENSMUSG00000039016,388
ENSMUSG00000026415,868
ENSMUSG00000028073,1043
ENSMUSG00000038055,3277
ENSMUSG00000110404,8
ENSMUSG00000039682,1290
ENSMUSG00000011154,5
ENSMUSG00000047454,920
ENSMUSG00000053472,0
ENSMUSG00000030035,738
ENSMUSG00000024998,182
ENSMUSG00000040123,4135
ENSMUSG00000032562,11326
ENSMUSG00000033809,285
ENSMUSG00000037432,276
ENSMUSG00000033356,307
ENSMUSG00000015846,1758
ENSMUSG00000049775,50852
ENSMUSG00000056895,100
ENSMUSG00000024666,316
ENSMUSG00000033629,1340
ENSMUSG00000032415,101
ENSMUSG00000108352,9
ENSMUSG00000026509,1110
ENSMUSG00000104422,35
ENSMUSG00000058470,5164
ENSMUSG00000032359,7791
ENSMUSG00000028156,2193
ENSMUSG00000020908,4
ENSMUSG00000032437,6926
ENSMUSG00000026578,250
ENSMUSG00000062054,633
ENSMUSG00000068523,1429
ENSMUSG00000034171,916
ENSMUSG00000102626,278
ENSMUSG00000039813,141
ENSMUSG00000049339,1792
ENSMUSG00000029468,514
ENSMUSG00000075289,1412
ENSMUSG00000097064,1412
ENSMUSG00000049409,27
ENSMUSG00000025776,39
ENSMUSG00000030505,2158
ENSMUSG00000001270,553
ENSMUSG00000083700,103
ENSMUSG00000025931,125
ENSMUSG00000036887,5284
ENSMUSG00000039358,23
ENSMUSG00000024053,130
ENSMUSG00000032766,45
ENSMUSG00000026972,1945
ENSMUSG00000028467,1848
ENSMUSG00000028044,138
ENSMUSG00000014077,1971
ENSMUSG00000020315,20752
ENSMUSG00000024620,23
ENSMUSG00000024589,1568
ENSMUSG00000001025,246
ENSMUSG00000025962,867
ENSMUSG00000106610,101
ENSMUSG00000042487,724
ENSMUSG00000070369,5095
ENSMUSG00000072437,228
ENSMUSG00000105547,6443
ENSMUSG00000043430,44
ENSMUSG00000044037,215
ENSMUSG00000005566,4519
ENSMUSG00000022125,1139
ENSMUSG00000022272,1916
ENSMUSG00000026589,84
ENSMUSG00000074093,33
ENSMUSG00000042312,358
ENSMUSG00000021583,3473
ENSMUSG00000015342,569
ENSMUSG00000048327,129
ENSMUSG00000036442,630
ENSMUSG00000068417,29
ENSMUSG00000031732,1648
ENSMUSG00000054161,40
ENSMUSG00000089838,283
ENSMUSG00000028381,5392
ENSMUSG00000019927,1603
ENSMUSG00000041633,429
ENSMUSG00000027900,1938
ENSMUSG00000069300,495
ENSMUSG00000067220,45
ENSMUSG00000027610,544
ENSMUSG00000076606,230
ENSMUSG00000015340,12794
ENSMUSG00000023132,902
ENSMUSG00000036304,200
ENSMUSG00000000916,699
ENSMUSG00000051255,14
ENSMUSG00000046417,493
ENSMUSG00000022235,297
ENSMUSG00000024712,1650
ENSMUSG00000096422,606
ENSMUSG00000072596,420
ENSMUSG00000006641,278
ENSMUSG00000053063,1530
ENSMUSG00000030717,81
ENSMUSG00000022634,417
ENSMUSG00000019066,373
ENSMUSG00000000386,1726
ENSMUSG00000055541,1659
ENSMUSG00000004113,78
ENSMUSG00000046949,813
ENSMUSG00000002835,298
ENSMUSG00000038630,56
ENSMUSG00000030942,1433
ENSMUSG00000079445,107
ENSMUSG00000031097,118
ENSMUSG00000003824,92
ENSMUSG00000046961,135
ENSMUSG00000034771,117
ENSMUSG00000035953,2883
ENSMUSG00000102752,75
ENSMUSG00000038759,3615
ENSMUSG00000067482,65
ENSMUSG00000030263,10773
ENSMUSG00000113949,621
ENSMUSG00000042351,4700
ENSMUSG00000023952,3815
ENSMUSG00000037437,6
ENSMUSG00000036452,8378
ENSMUSG00000036905,5150
ENSMUSG00000022557,1639
ENSMUSG00000037720,1696
ENSMUSG00000022865,87
ENSMUSG00000064210,4053
ENSMUSG00000030680,327
ENSMUSG00000029311,1207
ENSMUSG00000063556,27
ENSMUSG00000066800,1973
ENSMUSG00000055322,1212
ENSMUSG00000021395,3611
ENSMUSG00000094134,55
ENSMUSG00000001054,1485
ENSMUSG00000018900,627
ENSMUSG00000039410,79
ENSMUSG00000033355,704
ENSMUSG00000031119,77
ENSMUSG00000027221,76
ENSMUSG00000030220,14425
ENSMUSG00000040433,2704
ENSMUSG00000039599,2771
ENSMUSG00000066270,18
ENSMUSG00000020079,953
ENSMUSG00000045636,107
ENSMUSG00000019960,2302
ENSMUSG00000030688,709
ENSMUSG00000043773,346
ENSMUSG00000003153,2003
ENSMUSG00000054452,3987
ENSMUSG00000062098,53
ENSMUSG00000063856,4823
ENSMUSG00000094973,74
ENSMUSG00000046245,1266
ENSMUSG00000032606,116
ENSMUSG00000016087,7560
ENSMUSG00000081343,38
ENSMUSG00000094446,11
ENSMUSG00000036641,386
ENSMUSG00000007891,8912
ENSMUSG00000019832,449
ENSMUSG00000089901,2151
ENSMUSG00000028149,4628
ENSMUSG00000040405,102
ENSMUSG00000002984,1333
ENSMUSG00000014075,211
ENSMUSG00000042510,22
ENSMUSG00000028385,8776
ENSMUSG00000034640,1644
ENSMUSG00000021149,2378
ENSMUSG00000039891,113
ENSMUSG00000044749,111
ENSMUSG00000038543,881
ENSMUSG00000025085,21346
ENSMUSG00000100033,7
ENSMUSG00000072693,0
ENSMUSG00000015305,1961
ENSMUSG00000095683,125
ENSMUSG00000095976,125
ENSMUSG00000058290,166
ENSMUSG00000029059,454
ENSMUSG00000075229,299
ENSMUSG00000026600,4619
ENSMUSG00000036585,172
ENSMUSG00000037012,1630
ENSMUSG00000094410,5210
ENSMUSG00000036223,59
ENSMUSG00000059089,810
ENSMUSG00000101082,3
ENSMUSG00000059108,61
ENSMUSG00000030409,542
ENSMUSG00000082585,1592
ENSMUSG00000031976,1491
ENSMUSG00000003438,567
ENSMUSG00000015093,168
ENSMUSG00000023988,881
ENSMUSG00000032254,368
ENSMUSG00000038437,9927
ENSMUSG00000028776,37
ENSMUSG00000027722,1960
ENSMUSG00000002847,3
ENSMUSG00000025817,1923
ENSMUSG00000013091,33
ENSMUSG00000001166,539
ENSMUSG00000027654,38
ENSMUSG00000082029,18
ENSMUSG00000026526,2430
ENSMUSG00000022878,0
ENSMUSG00000040181,4546
ENSMUSG00000067591,59
ENSMUSG00000082766,58
ENSMUSG00000000157,2
ENSMUSG00000028639,7841
ENSMUSG00000022790,546
ENSMUSG00000089669,156
ENSMUSG00000047867,15070
ENSMUSG00000028618,2140
ENSMUSG00000027203,591
ENSMUSG00000032301,2078
ENSMUSG00000075232,2308
ENSMUSG00000047013,35
ENSMUSG00000021190,5752
ENSMUSG00000032278,113
ENSMUSG00000026435,730
ENSMUSG00000090996,65
ENSMUSG00000081272,43
ENSMUSG00000026197,546
ENSMUSG00000024673,46195
ENSMUSG00000060445,1
ENSMUSG00000002332,1103
ENSMUSG00000028540,612
ENSMUSG00000066810,77
ENSMUSG00000000058,37
ENSMUSG00000109492,79
ENSMUSG00000027342,2713
ENSMUSG00000113373,4725
ENSMUSG00000051497,786
ENSMUSG00000027339,13199
ENSMUSG00000028979,99
ENSMUSG00000041084,1154
ENSMUSG00000095193,490
ENSMUSG00000022193,969
ENSMUSG00000049988,474
ENSMUSG00000029713,4756
ENSMUSG00000026806,944
ENSMUSG00000071072,2819
ENSMUSG00000052298,5723
ENSMUSG00000070923,2073
ENSMUSG00000031073,27
ENSMUSG00000028651,635
ENSMUSG00000024309,591
ENSMUSG00000052151,93
ENSMUSG00000032384,4018
ENSMUSG00000005483,1452
ENSMUSG00000050982,7
ENSMUSG00000031016,367
ENSMUSG00000019768,443
ENSMUSG00000030603,1664
ENSMUSG00000028465,28933
ENSMUSG00000062981,533
ENSMUSG00000026471,583
ENSMUSG00000052584,21
ENSMUSG00000014602,84
ENSMUSG00000018459,49
ENSMUSG00000028222,109
ENSMUSG00000027804,1922
ENSMUSG00000026456,673
ENSMUSG00000032411,1911
ENSMUSG00000004791,7
ENSMUSG00000024493,2617
ENSMUSG00000046668,1800
ENSMUSG00000030766,13027
ENSMUSG00000018583,6917
ENSMUSG00000035585,519
ENSMUSG00000031939,1689
ENSMUSG00000028464,18
ENSMUSG00000039221,1492
ENSMUSG00000005640,299
ENSMUSG00000033278,792
ENSMUSG00000038545,390
ENSMUSG00000060803,1190
ENSMUSG00000028455,976
ENSMUSG00000060063,243
ENSMUSG00000095788,233
ENSMUSG00000040363,5151
ENSMUSG00000081244,84
ENSMUSG00000000751,3746
ENSMUSG00000063802,624
ENSMUSG00000000127,150
ENSMUSG00000020321,3597
ENSMUSG00000028173,940
ENSMUSG00000060419,3927
ENSMUSG00000022914,31279
ENSMUSG00000068749,1299
ENSMUSG00000018927,250
ENSMUSG00000061740,166
ENSMUSG00000022139,3225
ENSMUSG00000021607,514
ENSMUSG00000030067,29847
ENSMUSG00000071532,0
ENSMUSG00000029864,94
ENSMUSG00000028494,686
ENSMUSG00000026097,1117
ENSMUSG00000027404,2159
ENSMUSG00000058740,5
ENSMUSG00000028496,1111
ENSMUSG00000082838,382
ENSMUSG00000037649,5231
ENSMUSG00000041747,1499
ENSMUSG00000024194,423
ENSMUSG00000030247,20
ENSMUSG00000025480,0
ENSMUSG00000069237,1141
ENSMUSG00000070436,37
ENSMUSG00000035472,29
ENSMUSG00000051444,155
ENSMUSG00000026023,492
ENSMUSG00000012483,264
ENSMUSG00000025153,5536
ENSMUSG00000061540,376
ENSMUSG00000080999,59
ENSMUSG00000020899,2579
ENSMUSG00000061833,7
ENSMUSG00000015766,942
ENSMUSG00000028132,38
ENSMUSG00000031825,10
ENSMUSG00000061724,9
ENSMUSG00000056529,378
ENSMUSG00000049091,961
ENSMUSG00000039899,382
ENSMUSG00000000088,1106
ENSMUSG00000025785,636
ENSMUSG00000090247,675
ENSMUSG00000016554,3158
ENSMUSG00000027324,382
ENSMUSG00000029461,2047
ENSMUSG00000087642,3
ENSMUSG00000035236,3817
ENSMUSG00000033685,19460
ENSMUSG00000072919,258
ENSMUSG00000070873,91
ENSMUSG00000040280,9
ENSMUSG00000020775,654
ENSMUSG00000020738,4308
ENSMUSG00000022103,1524
ENSMUSG00000044149,548
ENSMUSG00000039234,563
ENSMUSG00000031765,104
ENSMUSG00000023968,156
ENSMUSG00000074625,1
ENSMUSG00000032340,68
ENSMUSG00000040430,1649
ENSMUSG00000014543,25
ENSMUSG00000030880,1477
ENSMUSG00000024516,3817
ENSMUSG00000026357,391
ENSMUSG00000034614,1597
ENSMUSG00000002058,1030
ENSMUSG00000095794,536
ENSMUSG00000000171,1214
ENSMUSG00000045826,6057
ENSMUSG00000008206,2865
ENSMUSG00000004266,21431
ENSMUSG00000022856,47
ENSMUSG00000021591,371
ENSMUSG00000023505,157
ENSMUSG00000025393,11370
ENSMUSG00000028885,26
ENSMUSG00000063317,1344
ENSMUSG00000025498,2216
ENSMUSG00000033852,483
ENSMUSG00000025133,4188
ENSMUSG00000054728,185
ENSMUSG00000105103,58
ENSMUSG00000031960,2408
ENSMUSG00000054079,1466
ENSMUSG00000025650,210
ENSMUSG00000044949,85
ENSMUSG00000042745,10
ENSMUSG00000022863,123
ENSMUSG00000011752,1910
ENSMUSG00000106256,36
ENSMUSG00000096459,1074
ENSMUSG00000073418,135
ENSMUSG00000029810,210
ENSMUSG00000024587,2508
ENSMUSG00000096452,115
ENSMUSG00000052681,8299
ENSMUSG00000034321,621
ENSMUSG00000029521,2311
ENSMUSG00000073684,534
ENSMUSG00000021280,10
ENSMUSG00000030124,301
ENSMUSG00000024072,1079
ENSMUSG00000095649,116
ENSMUSG00000022673,1684
ENSMUSG00000020430,2554
ENSMUSG00000076539,119
ENSMUSG00000093384,10
ENSMUSG00000094561,436
ENSMUSG00000061360,658
ENSMUSG00000052656,1022
ENSMUSG00000021697,40
ENSMUSG00000000732,8273
ENSMUSG00000102364,82
ENSMUSG00000030322,2006
ENSMUSG00000066362,12
ENSMUSG00000024206,124
ENSMUSG00000046408,70
ENSMUSG00000068798,3791
ENSMUSG00000040824,1170
ENSMUSG00000030352,196
ENSMUSG00000076710,56
ENSMUSG00000013736,2748
ENSMUSG00000093838,233
ENSMUSG00000022453,718
ENSMUSG00000011034,1
ENSMUSG00000024533,224
ENSMUSG00000030007,4214
ENSMUSG00000030282,1363
ENSMUSG00000023089,309
ENSMUSG00000099418,6
ENSMUSG00000067199,565
ENSMUSG00000004988,113
ENSMUSG00000095105,2862
ENSMUSG00000024360,3286
ENSMUSG00000019726,14850
ENSMUSG00000079018,40
ENSMUSG00000008855,2369
ENSMUSG00000057969,25
ENSMUSG00000024742,903
ENSMUSG00000025001,1254
ENSMUSG00000068735,6332
ENSMUSG00000084858,9
ENSMUSG00000057130,440
ENSMUSG00000071203,1281
ENSMUSG00000075605,1
ENSMUSG00000025151,402
ENSMUSG00000060716,268
ENSMUSG00000043067,1336
ENSMUSG00000051220,427
ENSMUSG00000040560,2561
ENSMUSG00000091058,38
ENSMUSG00000004187,183
ENSMUSG00000030127,954
ENSMUSG00000031398,398
ENSMUSG00000106298,22
ENSMUSG00000083789,247
ENSMUSG00000049571,32
ENSMUSG00000028832,719
ENSMUSG00000027712,1234
ENSMUSG00000085998,1126
ENSMUSG00000024829,479
ENSMUSG00000031216,266
ENSMUSG00000006241,3
ENSMUSG00000021852,10
ENSMUSG00000028015,4753
ENSMUSG00000056752,28
ENSMUSG00000014361,2673
ENSMUSG00000011257,2740
ENSMUSG00000074865,107
ENSMUSG00000031068,1640
ENSMUSG00000028059,7259
ENSMUSG00000092572,34
ENSMUSG00000057229,2512
ENSMUSG00000074506,290
ENSMUSG00000062309,1
ENSMUSG00000015355,3644
ENSMUSG00000061479,966
ENSMUSG00000026315,261
ENSMUSG00000079657,79
ENSMUSG00000003033,3287
ENSMUSG00000018848,1828
ENSMUSG00000002109,1106
ENSMUSG00000025964,470
ENSMUSG00000073982,1927
ENSMUSG00000028953,1735
ENSMUSG00000046314,155
ENSMUSG00000039929,2019
ENSMUSG00000109511,1541
ENSMUSG00000029798,2760
ENSMUSG00000090553,1246
ENSMUSG00000022037,96
ENSMUSG00000051851,30
ENSMUSG00000021895,7313
ENSMUSG00000031762,21
ENSMUSG00000003617,529
